"caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"20160301161742","Colorado",47,"Female","Foreign born, not US citizen","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",NA,"$35,000 to $39,999",4,1,"Yes","No difficulty",327,0,0,0,0,96,0,0,0,0,5,0,360,0,7,165,480,420,60,0,0,0,0,96
"20160605161046","Kansas",66,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",40,"$25,000 to $29,999",3,2,"Yes","No difficulty",71,0,0,0,0,132,60,0,0,57,60,0,395,0,5,60,600,570,30,0,60,0,0,132
"20160504161496","Pennsylvania",65,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"$100,000 to $149,999",1,0,"No","No difficulty",74,0,0,0,0,120,67,0,0,0,522,0,0,0,0,108,549,549,0,0,67,0,0,120
"20161009162394","South Carolina",59,"Male","Native, Born in USA","Widowed","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",1,0,"No","No difficulty",45,0,0,0,0,485,120,0,0,0,0,0,0,2,0,95,600,600,0,0,120,0,0,485
"20160202161245","Florida",28,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$50,000 to $59,999",2,1,"Yes","No difficulty",105,0,0,0,75,180,60,0,0,0,15,0,0,0,60,135,765,690,75,0,60,0,0,180
"20160908162276","Kentucky",63,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",90,195,0,130,0,250,25,0,0,120,0,0,30,0,0,50,550,450,100,0,25,0,0,250
"20160605161144","Colorado",69,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",14,"$50,000 to $59,999",2,0,"No","Has difficulty",45,0,80,120,0,550,75,0,0,0,0,0,0,0,0,0,555,540,15,0,75,0,0,550
"20160908161033","South Dakota",25,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",50,"$50,000 to $59,999",2,0,"No","No difficulty",310,0,0,60,0,420,0,0,0,0,60,0,90,0,0,30,470,390,80,0,0,0,0,420
"20160403161943","Texas",23,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",2,0,"No","No difficulty",80,0,0,0,0,245,30,0,0,0,0,0,450,0,0,0,515,345,170,0,30,0,0,245
"20160908161183","Ohio",65,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$12,500 to $14,999",1,0,"No","Has difficulty",0,0,0,0,0,800,35,0,0,0,0,0,0,0,0,80,525,480,45,0,35,0,0,800
"20160504160092","New York",80,"Female","Foreign born, US citizen","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$20,000 to $24,999",1,0,"No","No difficulty",0,30,0,0,0,300,120,0,0,0,0,0,0,0,0,360,630,570,60,0,120,0,0,300
"20160112152103","Alabama",58,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",80,0,5,170,0,385,95,0,0,0,0,0,0,30,0,0,675,590,85,0,95,0,0,385
"20161009161544","Illinois",57,"Male","Native, Born in USA","Divored","Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",NA,"$100,000 to $149,999",1,0,"No","No difficulty",120,0,0,0,0,300,135,0,0,0,0,0,180,0,0,135,570,540,30,0,135,0,0,300
"20160112150838","Florida",65,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",3,0,"No","No difficulty",0,0,0,0,0,617,30,0,0,0,0,0,0,0,1,212,580,540,10,30,30,0,0,617
"20160101160632","Minnesota",26,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",NA,"$75,000 to $99,999",1,0,"No","No difficulty",120,0,0,75,0,425,0,0,0,0,0,0,60,0,0,210,535,535,0,0,0,0,0,425
"20160705160659","Wisconsin",56,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",3,0,"No","No difficulty",8,0,0,0,0,542,90,0,0,0,0,0,0,0,0,200,600,600,0,0,90,0,0,542
"20160202160991","Florida",60,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",3,1,"Yes","No difficulty",45,0,0,0,0,560,160,0,0,0,90,0,0,0,0,0,570,570,0,0,160,0,0,560
"20160401161610","Alaska",55,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",20,"$100,000 to $149,999",3,1,"Yes","No difficulty",60,0,0,0,60,420,180,0,0,0,0,180,0,0,0,0,540,540,0,0,180,0,180,420
"20161211160596","Ohio",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","Has difficulty",0,0,0,15,10,696,70,0,0,0,0,0,0,0,0,19,600,575,25,0,70,0,0,696
"20160706162406","Pennsylvania",71,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",2,0,"No","No difficulty",130,0,0,0,120,545,30,0,0,0,120,0,0,0,0,30,465,450,15,0,30,0,0,545
"20160504162489","Michigan",79,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",2,0,"No","No difficulty",25,0,0,90,0,390,70,0,0,35,5,0,0,0,0,255,495,480,15,0,70,0,0,390
"20161110161690","Maryland",42,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",3,1,"Yes","No difficulty",0,60,0,0,0,650,65,0,0,0,0,0,0,0,45,75,440,440,0,0,65,0,0,650
"20160403161508","Minnesota",41,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",50,"$40,000 to $49,999",1,0,"No","No difficulty",130,0,0,0,0,30,50,0,0,0,0,0,915,0,0,30,285,215,70,0,50,0,0,30
"20160706160089","Florida",67,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",2,0,"No","No difficulty",0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,120,1290,510,0,780,30,0,0,0
"20160604160736","Washington",51,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$150,000 and over",2,0,"No","No difficulty",0,0,0,0,0,60,150,0,0,0,0,0,0,0,0,450,780,780,0,0,150,0,0,60
"20160101161850","New York",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$150,000 and over",3,1,"Yes","No difficulty",0,0,0,0,0,75,15,0,0,0,0,0,395,0,310,60,540,480,60,0,15,0,0,75
"20160505161037","Texas",55,"Male","Native, Born in USA","Divored","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","No difficulty",0,0,0,0,60,450,98,0,0,0,0,0,0,0,0,240,592,540,50,2,98,0,0,450
"20161109160808","California",30,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",58,"$150,000 and over",2,0,"No","No difficulty",55,0,0,0,0,60,155,0,0,0,0,0,615,0,0,15,540,505,35,0,155,0,0,60
"20161210160025","New Mexico",63,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, state","No answer","Part time",NA,"$35,000 to $39,999",1,0,"No","No difficulty",115,135,0,0,0,500,75,0,0,0,5,0,0,45,0,120,445,420,25,0,75,0,0,500
"20160202161560","Texas",38,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",7,5,"Yes","No difficulty",45,0,0,0,0,55,60,0,0,0,30,0,455,0,180,135,480,405,75,0,60,0,0,55
"20160201161941","Iowa",27,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","No difficulty",70,0,0,0,0,190,130,0,0,0,0,0,510,0,0,60,480,375,105,0,130,0,0,190
"20160112151391","Alabama",74,"Male","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",3,1,"Yes","Has difficulty",0,0,0,0,0,855,10,0,0,0,0,0,0,0,0,35,540,540,0,0,10,0,0,855
"20160807161941","Indiana",36,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",60,"$30,000 to $34,999",6,4,"Yes","No difficulty",97,0,0,0,0,40,80,0,0,0,0,0,645,0,68,10,500,465,35,0,80,0,0,40
"20160112151492","New York",80,"Male","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",1,0,"No","No difficulty",317,0,90,0,0,340,145,0,0,0,5,0,0,4,0,0,539,474,65,0,145,0,0,340
"20160807161909","Washington",38,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,2,"Yes","No difficulty",130,0,0,0,300,140,25,0,0,0,0,0,0,0,0,135,710,620,90,0,25,0,0,140
"20160807161655","Kansas",41,"Male","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$12,500 to $14,999",1,0,"No","Has difficulty",120,0,0,0,0,570,30,0,0,0,0,0,0,0,0,30,690,690,0,0,30,0,0,570
"20160112152479","Wisconsin",23,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",NA,"$35,000 to $39,999",2,0,"No","No difficulty",30,0,0,0,0,120,135,0,0,0,0,0,450,0,0,120,585,555,30,0,135,0,0,120
"20160112152427","Illinois",51,"Female","Native, Born in USA","Divored","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",NA,"$60,000 to $74,999",2,0,"No","No difficulty",140,0,590,0,0,0,15,0,0,100,30,0,0,0,15,70,480,420,60,0,15,0,0,0
"20160706160547","Georgia",80,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",2,0,"No","No difficulty",90,0,0,0,0,385,115,0,0,90,0,0,0,0,0,80,680,585,30,65,115,0,0,385
"20161212161997","Michigan",33,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$40,000 to $49,999",6,4,"Yes","No difficulty",30,0,0,0,0,315,15,0,0,0,0,0,510,0,30,60,480,435,45,0,15,0,0,315
"20161110160097","California",43,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",35,"$100,000 to $149,999",1,0,"No","No difficulty",20,1,0,0,0,60,60,0,0,0,45,0,590,0,0,2,662,592,70,0,60,0,0,60
"20160705161123","Arizona",48,"Male","Foreign born, not US citizen","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$25,000 to $29,999",4,0,"No","No difficulty",90,0,240,0,0,240,60,0,0,0,60,0,0,0,0,120,630,540,90,0,60,0,0,240
"20160706162239","Vermont",36,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",40,"$75,000 to $99,999",4,2,"Yes","No difficulty",69,0,0,0,30,90,20,0,0,5,20,0,506,0,50,90,560,540,20,0,20,0,0,90
"20160908160716","Colorado",31,"Male","Native, Born in USA","Married","Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",74,"$50,000 to $59,999",5,3,"Yes","No difficulty",100,0,0,0,0,353,70,0,0,0,7,0,405,0,12,0,483,483,0,0,70,0,0,353
"20160201162385","Ohio",62,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",1,0,"No","Has difficulty",30,0,0,0,0,115,110,0,0,285,0,0,0,0,0,526,374,324,50,0,110,0,0,115
"20161211161244","Nevada",38,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$50,000 to $59,999",7,5,"Yes","No difficulty",80,0,0,0,0,180,105,0,0,0,15,0,430,0,0,25,575,545,30,0,105,0,0,180
"20160504161637","Alabama",50,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$100,000 to $149,999",2,0,"No","No difficulty",240,0,0,0,0,50,50,0,0,0,0,0,510,0,0,5,585,495,90,0,50,0,0,50
"20160101161675","Florida",36,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Government, local","No answer","Full time",46,"$50,000 to $59,999",1,0,"No","No difficulty",125,0,0,0,0,736,4,0,0,0,10,0,0,0,0,0,565,495,70,0,4,0,0,736
"20160403161480","Minnesota",55,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","No difficulty",0,0,0,0,0,360,125,0,0,0,0,0,0,0,0,445,510,480,30,0,125,0,0,360
"20160302161511","Indiana",55,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",1,0,"No","No difficulty",55,5,0,10,0,160,60,0,0,0,60,0,529,2,0,59,500,460,40,0,60,0,0,160
"20161009162235","California",67,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Part time",10,"$25,000 to $29,999",1,0,"No","No difficulty",60,60,150,0,120,180,90,0,0,0,60,0,30,0,0,210,480,480,0,0,90,0,0,180
"20160202160878","New York",43,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",45,"$150,000 and over",3,1,"Yes","No difficulty",165,0,0,170,45,172,85,0,0,0,5,0,90,10,106,42,550,505,45,0,85,0,0,172
"20161109161999","Indiana",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",1,0,"No","No difficulty",0,40,0,0,0,1330,20,0,0,0,0,0,0,0,0,0,50,0,30,20,20,0,0,1330
"20161009162053","Florida",35,"Female","Foreign born, not US citizen","Never married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",4,0,"No","No difficulty",120,0,0,0,60,420,120,0,0,0,0,0,0,0,0,0,720,660,60,0,120,0,0,420
"20161211161773","Indiana",58,"Female","Native, Born in USA","Married","Veteran","No","Employed","No","Private, for profit","No answer","Part time",20,"$100,000 to $149,999",2,0,"No","No difficulty",30,0,0,0,30,430,30,0,0,0,0,0,70,0,0,115,695,625,70,0,30,0,0,430
"20160303162074","California",30,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",50,"$100,000 to $149,999",4,2,"Yes","No difficulty",135,0,0,0,0,270,240,0,0,0,0,0,0,10,60,0,725,725,0,0,240,0,0,270
"20160807160621","Iowa",69,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",20,"$20,000 to $24,999",1,0,"No","No difficulty",10,0,0,0,0,464,40,0,0,0,20,0,310,0,0,38,558,510,47,1,40,0,0,464
"20160605161332","California",36,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",40,"$150,000 and over",6,2,"Yes","No difficulty",90,0,0,0,45,30,120,0,0,0,0,0,475,0,6,60,614,554,60,0,120,0,0,30
"20160302160669","Florida",26,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$20,000 to $24,999",6,5,"Yes","No difficulty",90,0,0,0,0,0,20,0,0,0,0,0,415,120,300,60,435,435,0,0,20,0,0,0
"20160808161798","New Jersey",27,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$40,000 to $49,999",3,1,"Yes","No difficulty",35,0,0,0,0,260,173,0,0,0,15,0,0,0,185,172,600,540,60,0,173,0,0,260
"20160403160681","California",42,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",3,1,"Yes","No difficulty",165,0,10,0,0,128,0,0,0,60,40,0,240,2,135,180,480,480,0,0,0,0,0,128
"20160504160564","California",74,"Female","Native, born abroad","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",2,0,"No","No difficulty",90,0,0,0,60,585,90,0,0,0,60,0,0,0,0,45,510,450,60,0,90,0,0,585
"20160302160621","Florida",57,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$150,000 and over",2,0,"No","No difficulty",0,0,0,0,0,150,60,0,0,0,0,0,0,0,0,790,440,395,45,0,60,0,0,150
"20160806161963","Louisiana",27,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$150,000 and over",2,0,"No","No difficulty",130,0,0,0,0,95,15,0,0,0,20,0,725,0,0,10,385,355,30,0,15,0,0,95
"20160908162442","Maryland",77,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$75,000 to $99,999",1,0,"No","No difficulty",36,30,0,60,0,509,40,0,0,0,65,0,0,0,0,100,600,525,75,0,40,0,0,509
"20160112151251","Oregon",17,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",25,"$40,000 to $49,999",3,1,"Yes","No difficulty",60,0,0,0,0,180,45,0,0,0,0,0,400,15,0,0,740,680,60,0,25,0,0,180
"20160112150750","Delaware",28,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$100,000 to $149,999",2,0,"No","No difficulty",55,0,0,0,0,75,60,0,0,0,0,0,620,0,0,120,510,480,30,0,60,0,0,75
"20160202161540","New Jersey",71,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",2,0,"No","No difficulty",0,0,0,0,0,540,30,0,0,0,0,0,0,0,0,0,870,860,10,0,30,0,0,540
